exp_time,Routine,Condition,sync_value,sync_beat(bpm),async_value,async_beat(bpm),display_value,display_beat,alphaGlow_value
23.2778,routine,LeftSync,0.260748354533,0.0,1.4898493137,0.0,1.4898493137,0,0.60962948755
23.3155,routine,LeftSync,1.90127468105,0.0,1.58547734518,0.0,1.58547734518,0,0.79041780035
23.3519,routine,LeftSync,4.6084506511,0.0,1.71663685372,0.0,1.71663685372,0,0.903139751347
23.3893,routine,LeftSync,4.95595169065,0.0,1.84004251473,0.0,1.84004251473,0,0.976040176553
23.4270,routine,LeftSync,4.99347662925,0.0,1.74491932979,0.0,1.74491932979,0,0.999951739518
23.4574,routine,LeftSync,3.90554227825,0.0,1.66292172766,0.0,1.66292172766,0,0.976985776134
23.4943,routine,LeftSync,0.73643633125,0.0,1.67524277268,0.0,1.67524277268,0,0.895605593228
23.5297,routine,LeftSync,0.86383992425,0.0,1.69245848055,0.0,1.69245848055,0,0.753001845789
23.5641,routine,LeftSync,2.91774830815,0.0,1.70624719275,0.0,1.70624719275,0,0.611468649413
23.6041,routine,LeftSync,4.75777769085,0.0,1.72201594777,0.0,1.72201594777,0,0.408852136017
23.6391,routine,LeftSync,4.9730868339,0.0,1.72958686073,0.0,1.72958686073,0,0.220360966921
23.6547,routine,LeftSync,4.9889974594,0.0,1.76981887288,0.0,1.76981887288,0,0.0544202645869
23.6913,routine,LeftSync,4.99755501745,0.0,1.76569450067,0.0,1.76569450067,0,-0.140067159041
23.7265,routine,LeftSync,3.51553165905,0.0,1.7018071352,0.0,1.7018071352,0,0.0
23.7626,routine,LeftSync,0.5785151243,0.0,2.01305729395,88.7590362774,2.01305729395,1,0.0
23.8147,routine,LeftSync,0.4858843485,0.0,2.20629063734,0.0,2.20629063734,0,0.31854328523
23.8715,routine,LeftSync,4.2868492603,0.0,1.49048719025,0.0,1.49048719025,0,0.580274004346
23.9093,routine,LeftSync,4.96326136585,0.0,1.62340476194,0.0,1.62340476194,0,0.772225264871
23.9472,routine,LeftSync,4.99591803545,0.0,1.69625172157,0.0,1.69625172157,0,0.885282459219
23.9783,routine,LeftSync,4.8996224403,0.0,1.82274592768,0.0,1.82274592768,0,0.97094368388
24.0312,routine,LeftSync,1.03456947003,0.0,1.74058494643,0.0,1.74058494643,0,0.997439257562
24.0693,routine,LeftSync,1.26120753285,0.0,1.66634548729,0.0,1.66634548729,0,0.938197804155
24.1056,routine,LeftSync,2.49323511115,0.0,1.70444117661,0.0,1.70444117661,0,0.836588175202
24.1380,routine,LeftSync,4.7013773918,0.0,1.73079677973,0.0,1.73079677973,0,0.711471580699
24.1672,routine,LeftSync,4.9502296447,0.0,1.73148147541,0.0,1.73148147541,0,0.561611265605
24.2079,routine,LeftSync,4.9920121828,0.0,1.71738087913,0.0,1.71738087913,0,0.326781261101
24.2441,routine,LeftSync,3.9308384895,0.0,1.74177410614,0.0,1.74177410614,0,0.131184152935
24.2809,routine,LeftSync,0.75010832545,0.0,1.79319276322,0.0,1.79319276322,0,-0.0679021236977
24.3189,routine,LeftSync,0.23214516635,0.0,1.77628871227,0.0,1.77628871227,0,0.0
24.3557,routine,LeftSync,1.9933187961,0.0,1.67937034668,0.0,1.67937034668,0,0.0
24.3905,routine,LeftSync,4.6371419429,0.0,2.15566737035,90.0671631297,2.15566737035,1,0.0
24.4252,routine,LeftSync,4.95913958545,0.0,1.89171874034,0.0,1.89171874034,0,0.21264683212
24.4618,routine,LeftSync,4.9954600334,0.0,1.48167906694,0.0,1.48167906694,0,0.45390500696
24.4943,routine,LeftSync,4.98537588115,0.0,1.55538199512,0.0,1.55538199512,0,0.660033414807
24.5313,routine,LeftSync,1.3375735044,0.0,1.63707437371,0.0,1.63707437371,0,0.76072367355
24.5729,routine,LeftSync,0.5526596784,0.0,1.77576478777,0.0,1.77576478777,0,0.916982846901
24.6063,routine,LeftSync,2.3281601667,0.0,1.8405565837,0.0,1.8405565837,0,0.978173278594
24.6419,routine,LeftSync,4.6623990535,0.0,1.7401795314,0.0,1.7401795314,0,0.999646536311
24.6596,routine,LeftSync,4.9372162818,0.0,1.68114797332,0.0,1.68114797332,0,0.983075571554
24.6911,routine,LeftSync,4.9822466373,0.0,1.6853599862,0.0,1.6853599862,0,0.937224258321
24.7127,routine,LeftSync,4.9929680824,0.0,1.69835106139,0.0,1.69835106139,0,0.881704557711
24.7480,routine,LeftSync,4.9984374046,0.0,1.71453350871,0.0,1.71453350871,0,0.755533736096
24.7810,routine,LeftSync,3.5264909267,0.0,1.72152736365,0.0,1.72152736365,0,0.582066838829
24.8194,routine,LeftSync,0.5037036418,0.0,1.74299176522,0.0,1.74299176522,0,0.41683875334
24.8563,routine,LeftSync,1.99688172335,0.0,1.73452657993,0.0,1.73452657993,0,0.196497409157
24.8723,routine,LeftSync,4.4644527435,0.0,1.72534383551,0.0,1.72534383551,0,0.0548137809892
24.9077,routine,LeftSync,4.8788173198,0.0,1.76146943564,0.0,1.76146943564,0,-0.123711793238
24.9440,routine,LeftSync,4.98653554915,0.0,1.80141015179,0.0,1.80141015179,0,0.0
24.9774,routine,LeftSync,4.9985041618,0.0,1.71684823064,0.0,1.71684823064,0,0.0
24.9999,routine,LeftSync,4.9964923858,0.0,1.66596970882,0.0,1.66596970882,0,0.0
25.0322,routine,LeftSync,2.946977663,0.0,1.69478989061,90.6866688412,1.69478989061,1,0.0
25.0644,routine,LeftSync,0.597060585,0.0,2.20052309596,0.0,2.20052309596,0,0.139668987639
25.1045,routine,LeftSync,2.6646430333,0.0,1.46153112685,0.0,1.46153112685,0,0.435651351822
25.1411,routine,LeftSync,4.8572206497,0.0,1.49586334908,0.0,1.49586334908,0,0.575010805626
25.1749,routine,LeftSync,4.9835927486,0.0,1.61161620518,0.0,1.61161620518,0,0.766025255164
25.2107,routine,LeftSync,4.99654793735,0.0,1.71184938043,0.0,1.71184938043,0,0.87284988036
25.2478,routine,LeftSync,4.9990732669,0.0,1.81588415208,0.0,1.81588415208,0,0.95294796236
25.2854,routine,LeftSync,1.53948643205,0.0,1.77037170308,0.0,1.77037170308,0,0.998412076082
25.3209,routine,LeftSync,0.2269897341,0.0,1.6850080703,0.0,1.6850080703,0,0.982542140835
25.3540,routine,LeftSync,3.5958739757,0.0,1.70698832405,0.0,1.70698832405,0,0.898826130249
25.3827,routine,LeftSync,4.7610912322,0.0,1.71903414338,0.0,1.71903414338,0,0.823533910411
25.4171,routine,LeftSync,4.9447367191,0.0,1.70119027692,0.0,1.70119027692,0,0.718178776324
25.4607,routine,LeftSync,4.99339310323,0.0,1.71459956868,0.0,1.71459956868,0,0.453064658729
25.4844,routine,LeftSync,2.9577341079,0.0,1.72485061361,0.0,1.72485061361,0,0.299949256868
25.5204,routine,LeftSync,0.72841572995,0.0,1.72720658911,0.0,1.72720658911,0,0.0968629359396
25.5529,routine,LeftSync,0.25743120905,0.0,1.72443168408,0.0,1.72443168408,0,-0.0650283216977
25.5753,routine,LeftSync,0.6457074165,0.0,1.73751157987,0.0,1.73751157987,0,0.0
25.6045,routine,LeftSync,2.35810989375,0.0,1.78511284721,0.0,1.78511284721,0,0.0
25.6323,routine,LeftSync,4.4611186981,0.0,1.80792910909,0.0,1.80792910909,0,0.0
25.6659,routine,LeftSync,4.880248785,0.0,1.71093758384,0.0,1.71093758384,0,0.0
25.6944,routine,LeftSync,4.9823496341,0.0,1.68079953465,0.0,1.68079953465,0,0.0
25.7311,routine,LeftSync,4.99803900715,0.0,2.25870831628,89.6198884356,2.25870831628,1,0.0
25.7690,routine,LeftSync,1.44433503145,115.258469463,1.9624759065,0.0,1.9624759065,0,0.215661615449
25.8082,routine,LeftSync,0.63294823165,0.0,1.47619230851,0.0,1.47619230851,0,0.414780969993
25.8375,routine,LeftSync,0.3652119159,0.0,1.5081860848,0.0,1.5081860848,0,0.618848919426
25.8668,routine,LeftSync,3.2320969104,0.0,1.62318694832,0.0,1.62318694832,0,0.746819812859
25.9108,routine,LeftSync,4.70998716347,0.0,1.73372930156,0.0,1.73372930156,0,0.90131465563
25.9472,routine,LeftSync,4.98295545575,0.0,1.80716314016,0.0,1.80716314016,0,0.98191146287
25.9816,routine,LeftSync,4.99376177785,0.0,1.70432686522,0.0,1.70432686522,0,0.999973775052
26.0190,routine,LeftSync,2.4545038938,0.0,1.69069033461,0.0,1.69069033461,0,0.976104697904
26.0599,routine,LeftSync,0.40685969585,0.0,1.69652456273,0.0,1.69652456273,0,0.906884814604
26.0928,routine,LeftSync,1.3447613954,0.0,1.71757343281,0.0,1.71757343281,0,0.793070825073
26.1278,routine,LeftSync,4.31309785835,0.0,1.72530714067,0.0,1.72530714067,0,0.66019434235
26.1613,routine,LeftSync,4.9231345653,0.0,1.73202510298,0.0,1.73202510298,0,0.488445243405
26.1983,routine,LeftSync,4.88393259045,0.0,1.72648587744,0.0,1.72648587744,0,0.216624705686
26.2312,routine,LeftSync,2.3717021942,0.0,1.73297500015,0.0,1.73297500015,0,-0.00826808397386
26.2727,routine,LeftSync,0.59859356875,0.0,1.75630807602,0.0,1.75630807602,0,0.0
26.3040,routine,LeftSync,1.3275074958,0.0,1.78280240679,0.0,1.78280240679,0,0.0
26.3293,routine,LeftSync,1.0830955505,0.0,1.79444495503,0.0,1.79444495503,0,0.0
26.3744,routine,LeftSync,4.19770081833,116.503851393,1.73427692862,0.0,1.73427692862,0,0.0
26.4015,routine,LeftSync,4.9340238571,0.0,1.80938039855,0.0,1.80938039855,0,0.0
26.4489,routine,LeftSync,4.98941151297,0.0,2.06359248724,89.3811957738,2.06359248724,1,0.0
26.4856,routine,LeftSync,3.3664603233,0.0,1.46591472659,0.0,1.46591472659,0,0.190534615743
26.5173,routine,LeftSync,0.5413151502,0.0,1.55149951682,0.0,1.55149951682,0,0.421707418085
26.5554,routine,LeftSync,0.49785656925,0.0,1.64858464563,0.0,1.64858464563,0,0.570491748879
26.5915,routine,LeftSync,1.19032340045,0.0,1.72901806115,0.0,1.72901806115,0,0.775083824299
26.6165,routine,LeftSync,3.5985174179,0.0,1.8486792618,0.0,1.8486792618,0,0.851886162664
26.6622,routine,LeftSync,4.7719332377,0.0,1.74227073389,0.0,1.74227073389,0,0.961636987966
26.7156,routine,LeftSync,4.6986602147,0.0,1.67343585358,0.0,1.67343585358,0,0.998859626647
26.7550,routine,LeftSync,1.110195136,0.0,1.71498439575,0.0,1.71498439575,0,0.952242843372
26.7956,routine,LeftSync,0.8163060545,0.0,1.71661007496,0.0,1.71661007496,0,0.85818740803
26.8241,routine,LeftSync,1.8236213922,0.0,1.71102306486,0.0,1.71102306486,0,0.726903442954
26.8585,routine,LeftSync,2.7544873714,0.0,1.72208162884,0.0,1.72208162884,0,0.531109345311
26.8953,routine,LeftSync,4.73257732385,0.0,1.74203865556,0.0,1.74203865556,0,0.320548364692
26.9493,routine,LeftSync,4.97854010257,0.0,1.72437792203,0.0,1.72437792203,0,0.0527431500845
26.9841,routine,LeftSync,3.7916657924,0.0,1.76948599059,0.0,1.76948599059,0,-0.228443929244
27.0209,routine,LeftSync,0.7384460926,0.0,1.77018791343,0.0,1.77018791343,0,0.0
27.0501,routine,LeftSync,0.2322304248,0.0,1.73977779284,0.0,1.73977779284,0,0.0
27.0806,routine,LeftSync,0.50397995705,0.0,1.67288108024,0.0,1.67288108024,0,0.0
27.1286,routine,LeftSync,2.8271811405,0.0,2.34984982982,89.1961803914,2.34984982982,1,0.0
27.1735,routine,LeftSync,4.8500156402,0.0,1.6115399447,0.0,1.6115399447,0,0.306925888848
27.1982,routine,LeftSync,4.9827919006,0.0,1.52935133152,0.0,1.52935133152,0,0.472194330262
27.2369,routine,LeftSync,4.99211406705,0.0,1.6275268137,0.0,1.6275268137,0,0.690211563102
27.2632,routine,LeftSync,2.7560985088,0.0,1.69949486652,0.0,1.69949486652,0,0.776717217074
27.3074,routine,LeftSync,1.00253850613,0.0,1.84336647161,0.0,1.84336647161,0,0.925264376674
27.3443,routine,LeftSync,1.5631382465,0.0,1.71385558983,0.0,1.71385558983,0,0.98187326522
27.3794,routine,LeftSync,3.23168122765,0.0,1.67210763884,0.0,1.67210763884,0,0.996132167744
27.4159,routine,LeftSync,4.7921159267,0.0,1.69287770913,0.0,1.69287770913,0,0.964688568343
27.4522,routine,LeftSync,4.97310042375,0.0,1.6934166589,0.0,1.6934166589,0,0.876325499935
27.4873,routine,LeftSync,4.9872360229,0.0,1.71305468305,0.0,1.71305468305,0,0.725301189964
27.5249,routine,LeftSync,1.50232880115,0.0,1.72800557525,0.0,1.72800557525,0,0.545485324741
27.5574,routine,LeftSync,0.32332813735,0.0,1.72638165496,0.0,1.72638165496,0,0.384591917036
27.5762,routine,LeftSync,0.4815517425,0.0,1.72280286429,0.0,1.72280286429,0,0.312018877998
27.6129,routine,LeftSync,1.3321662902,0.0,1.74024446236,0.0,1.74024446236,0,0.0630572707259
27.6654,routine,LeftSync,4.47278334293,0.0,1.78957430508,0.0,1.78957430508,0,-0.233569155056
27.7060,routine,LeftSync,4.97012281415,0.0,1.72848087236,0.0,1.72848087236,0,0.0
27.7384,routine,LeftSync,4.9945082664,0.0,2.30657002495,89.8169779732,2.30657002495,1,0.0
27.7740,routine,LeftSync,1.701355648,0.0,2.04853010962,0.0,2.04853010962,0,0.184288914126
27.8278,routine,LeftSync,1.08906463777,0.0,1.54188276363,0.0,1.54188276363,0,0.497319927211
27.8628,routine,LeftSync,2.31303677555,0.0,1.5399012508,0.0,1.5399012508,0,0.702230946937
27.8998,routine,LeftSync,4.44294953345,0.0,1.65990966891,0.0,1.65990966891,0,0.80454165854
27.9352,routine,LeftSync,4.9381055831,0.0,1.78582304197,0.0,1.78582304197,0,0.931390187751
27.9725,routine,LeftSync,4.9909505844,0.0,1.8190553785,0.0,1.8190553785,0,0.990428189532
27.9924,routine,LeftSync,4.998491764,0.0,1.73059518502,0.0,1.73059518502,0,0.999318350708
28.0345,routine,LeftSync,1.6641592383,0.0,1.65783580048,0.0,1.65783580048,0,0.964207781688
28.0786,routine,LeftSync,0.422846460333,0.0,1.68452736297,0.0,1.68452736297,0,0.884616098131
28.1323,routine,LeftSync,2.75114002223,0.0,1.71516235762,0.0,1.71516235762,0,0.680278388453
28.1711,routine,LeftSync,4.87113904945,0.0,1.71861055709,0.0,1.71861055709,0,0.46387325987
28.2051,routine,LeftSync,4.98133754725,0.0,1.72197730752,0.0,1.72197730752,0,0.201078382517
28.2397,routine,LeftSync,2.5514182567,0.0,1.73542511599,0.0,1.73542511599,0,0.0217714162358
28.2665,routine,LeftSync,0.659840393,0.0,1.78485844018,0.0,1.78485844018,0,-0.121346791282
28.2908,routine,LeftSync,0.3986133694,0.0,1.77461529392,0.0,1.77461529392,0,0.0
28.3280,routine,LeftSync,1.19504525655,0.0,1.70356789252,0.0,1.70356789252,0,0.0
28.3676,routine,LeftSync,3.67519628995,0.0,2.34862072503,90.8723723369,2.34862072503,1,0.0
28.4032,routine,LeftSync,4.84356760975,0.0,2.08815862124,0.0,2.08815862124,0,0.188705580514
28.4352,routine,LeftSync,4.980446577,0.0,1.56210407529,0.0,1.56210407529,0,0.398589906661
28.4722,routine,LeftSync,3.4441182613,0.0,1.47116287377,0.0,1.47116287377,0,0.595544398352
28.5077,routine,LeftSync,0.9789652228,0.0,1.63653039566,0.0,1.63653039566,0,0.781517498258
28.5444,routine,LeftSync,1.26984697575,0.0,1.72108633918,0.0,1.72108633918,0,0.892036778253
28.5978,routine,LeftSync,1.8211246331,118.468567688,1.80711729722,0.0,1.80711729722,0,0.986713342439
28.6349,routine,LeftSync,4.66904830925,0.0,1.69428577969,0.0,1.69428577969,0,0.995630918196
28.6689,routine,LeftSync,4.96105551715,0.0,1.67915579561,0.0,1.67915579561,0,0.938512244876
28.7042,routine,LeftSync,4.9956729412,0.0,1.69241888571,0.0,1.69241888571,0,0.865932208964
28.7244,routine,LeftSync,4.9992790222,0.0,1.69844504019,0.0,1.69844504019,0,0.799433119086
28.7750,routine,LeftSync,3.9253395398,0.0,1.72442255263,0.0,1.72442255263,0,0.536980967776
28.8111,routine,LeftSync,1.0172756433,0.0,1.72122903038,0.0,1.72122903038,0,0.37111032357
28.8483,routine,LeftSync,3.49252452845,0.0,1.72591071267,0.0,1.72591071267,0,0.135850623598
28.8845,routine,LeftSync,4.774394989,0.0,1.78565260558,0.0,1.78565260558,0,-0.140906534431
28.9156,routine,LeftSync,4.9591407775,0.0,1.77298719237,0.0,1.77298719237,0,0.0
28.9551,routine,LeftSync,4.9641170501,0.0,1.70296739221,0.0,1.70296739221,0,0.0
28.9939,routine,LeftSync,4.65861845015,0.0,2.30324857543,91.9468041903,2.30324857543,1,0.0
29.0446,routine,LeftSync,0.9293046633,0.0,1.89793295154,0.0,1.89793295154,0,0.295871101795
29.0861,routine,LeftSync,0.57593362325,0.0,1.45846324683,0.0,1.45846324683,0,0.512731232231
29.1175,routine,LeftSync,0.43056153295,0.0,1.60821581699,0.0,1.60821581699,0,0.709490713928
29.1515,routine,LeftSync,0.84831805225,0.0,1.73873161284,0.0,1.73873161284,0,0.82211131932
29.1733,routine,LeftSync,1.4879160881,0.0,1.74381148565,0.0,1.74381148565,0,0.877286784557
29.2055,routine,LeftSync,2.40624272815,0.0,1.81075322756,0.0,1.81075322756,0,0.975443255289
29.2410,routine,LeftSync,2.71495437615,0.0,1.66664859093,0.0,1.66664859093,0,0.999583988017
29.2775,routine,LeftSync,1.48988795275,0.0,1.66430898914,0.0,1.66430898914,0,0.986856467764
29.3163,routine,LeftSync,1.21746009825,0.0,1.68312779624,0.0,1.68312779624,0,0.908357423339
29.3496,routine,LeftSync,2.11365933415,0.0,1.71974157825,0.0,1.71974157825,0,0.80814169223
29.3902,routine,LeftSync,3.23908686635,0.0,1.72995867869,0.0,1.72995867869,0,0.663795619795
29.4209,routine,LeftSync,2.7922868728,0.0,1.72599557168,0.0,1.72599557168,0,0.428328816004
29.4477,routine,LeftSync,1.7361533641,0.0,1.72588698655,0.0,1.72588698655,0,0.31243681542
29.4913,routine,LeftSync,1.4147340059,0.0,1.76359240508,0.0,1.76359240508,0,0.030621955678
29.5287,routine,LeftSync,3.2893337011,0.0,1.78866046541,0.0,1.78866046541,0,-0.201881848125
29.5672,routine,LeftSync,4.03442921635,0.0,1.72324793382,0.0,1.72324793382,0,0.0
29.6032,routine,LeftSync,2.73131549355,0.0,2.22154231262,92.9164945771,2.22154231262,1,0.0
29.6410,routine,LeftSync,1.1962784528,0.0,2.52581241656,0.0,2.52581241656,0,0.194718874899
29.6636,routine,LeftSync,1.173638463,0.0,1.43114012131,0.0,1.43114012131,0,0.290247573401
29.7111,routine,LeftSync,2.26866305663,0.0,1.49148475735,0.0,1.49148475735,0,0.534515158586
29.7259,routine,LeftSync,4.4560375213,0.0,1.59766741797,0.0,1.59766741797,0,0.679143124772
29.7615,routine,LeftSync,4.8791196346,0.0,1.69935204397,0.0,1.69935204397,0,0.83168416698
29.8009,routine,LeftSync,4.98439669605,0.0,1.79796826382,0.0,1.79796826382,0,0.935601376182
29.8548,routine,LeftSync,4.9802835782,0.0,1.74688779317,0.0,1.74688779317,0,0.995058682467
29.8902,routine,LeftSync,4.6693902015,0.0,1.68184026086,0.0,1.68184026086,0,0.986971372195
29.9078,routine,LeftSync,3.916876316,0.0,1.6948964359,0.0,1.6948964359,0,0.940457363475
29.9412,routine,LeftSync,2.8232787847,0.0,1.714030551,0.0,1.714030551,0,0.885372484174
29.9777,routine,LeftSync,2.2448369264,0.0,1.72503646628,0.0,1.72503646628,0,0.75655953074
30.0334,routine,LeftSync,3.4893384774,0.0,1.7181325733,0.0,1.7181325733,0,0.504398888349
30.0666,routine,LeftSync,4.1562237739,0.0,1.72377774554,0.0,1.72377774554,0,0.260248047868
30.1030,routine,LeftSync,3.23632192605,0.0,1.74867621114,0.0,1.74867621114,0,0.0661920835143
30.1401,routine,LeftSync,1.8801734447,0.0,1.76797317279,0.0,1.76797317279,0,-0.206237931446
30.1760,routine,LeftSync,1.94182884685,0.0,1.76429786796,0.0,1.76429786796,0,0.0
30.2085,routine,LeftSync,1.2454101085,0.0,1.72663706658,0.0,1.72663706658,0,0.0
30.2457,routine,LeftSync,0.79548764225,0.0,2.14648138285,92.9636281184,2.14648138285,1,0.0
30.2818,routine,LeftSync,1.2825875997,0.0,2.0663335515,0.0,2.0663335515,0,0.228980382039
30.3200,routine,LeftSync,1.3975331306,0.0,1.41721448433,0.0,1.41721448433,0,0.425590721527
30.3511,routine,LeftSync,4.27823147765,0.0,1.55873686448,0.0,1.55873686448,0,0.632759734872
30.3880,routine,LeftSync,4.9198036193,0.0,1.64635362836,0.0,1.64635362836,0,0.786598881967
30.4244,routine,LeftSync,4.9910895824,0.0,1.70892003493,0.0,1.70892003493,0,0.888666388082
30.4613,routine,LeftSync,3.53273439405,0.0,1.85151489307,0.0,1.85151489307,0,0.964659291938
30.4952,routine,LeftSync,0.861191225,0.0,1.6762960998,0.0,1.6762960998,0,0.999944182609
30.5358,routine,LeftSync,0.7392199754,0.0,1.65802776317,0.0,1.65802776317,0,0.97451808995
30.5697,routine,LeftSync,2.6035866737,0.0,1.6856894939,0.0,1.6856894939,0,0.878696705962
30.6048,routine,LeftSync,4.71472454065,0.0,1.73557927144,0.0,1.73557927144,0,0.774618152421
30.6432,routine,LeftSync,4.3139092922,0.0,1.72140855471,0.0,1.72140855471,0,0.581382855289
30.6745,routine,LeftSync,2.4571661949,0.0,1.70990736538,0.0,1.70990736538,0,0.427407231335
30.6929,routine,LeftSync,1.4668753147,0.0,1.71568434837,0.0,1.71568434837,0,0.318939637903
30.7302,routine,LeftSync,1.17532605165,0.0,1.73289762759,0.0,1.73289762759,0,0.131568027385
30.7665,routine,LeftSync,1.7711913585,0.0,1.73532097771,0.0,1.73532097771,0,-0.121371809355
30.8064,routine,LeftSync,2.8882295608,0.0,1.77759342963,0.0,1.77759342963,0,0.0
30.8395,routine,LeftSync,4.7349472045,0.0,1.75732855595,0.0,1.75732855595,0,0.0
30.8714,routine,LeftSync,4.9705500602,0.0,1.69703947229,0.0,1.69703947229,0,0.0
30.9077,routine,LeftSync,4.9967279434,0.0,1.68263223472,92.667988954,1.68263223472,1,0.0
30.9281,routine,LeftSync,4.9896793365,0.0,2.00792511846,0.0,2.00792511846,0,0.0911976975277
30.9628,routine,LeftSync,2.64134716985,0.0,1.62416617048,0.0,1.62416617048,0,0.346820107861
31.0203,routine,LeftSync,0.552944437633,0.0,1.52982002362,0.0,1.52982002362,0,0.611694347852
31.0518,routine,LeftSync,0.83405585285,0.0,1.63407036407,0.0,1.63407036407,0,0.81645156512
31.0803,routine,LeftSync,3.1636102199,0.0,1.74916015488,0.0,1.74916015488,0,0.886148301396
31.1213,routine,LeftSync,4.69899527227,0.0,1.81030716236,0.0,1.81030716236,0,0.980249705466
31.1581,routine,LeftSync,4.98456382745,0.0,1.68363301215,0.0,1.68363301215,0,0.999953357745
31.1944,routine,LeftSync,4.22604644295,0.0,1.67261836075,0.0,1.67261836075,0,0.974691004064
31.2332,routine,LeftSync,0.99633377785,0.0,1.71271240209,0.0,1.71271240209,0,0.894486658182
31.2672,routine,LeftSync,0.89108819955,0.0,1.72355150793,0.0,1.72355150793,0,0.793712407359
31.3063,routine,LeftSync,2.1099797487,0.0,1.71921696601,0.0,1.71921696601,0,0.638049025166
31.3382,routine,LeftSync,2.8378960609,0.0,1.74555313128,0.0,1.74555313128,0,0.401262270542
31.3744,routine,LeftSync,4.74347448345,0.0,1.74233794177,0.0,1.74233794177,0,0.213968708679
31.4105,routine,LeftSync,4.97149729725,0.0,1.72490989471,0.0,1.72490989471,0,-0.0593546032002
31.4454,routine,LeftSync,4.9952039718,0.0,1.77435087348,0.0,1.77435087348,0,0.0
31.4844,routine,LeftSync,1.5787001848,0.0,1.78285145729,0.0,1.78285145729,0,0.0
31.5205,routine,LeftSync,0.3258401155,0.0,1.69825455873,0.0,1.69825455873,0,0.0
31.5553,routine,LeftSync,0.5320228338,0.0,2.258241874,92.7264300123,2.258241874,1,0.0
31.5907,routine,LeftSync,2.1433973312,0.0,2.66507669257,0.0,2.66507669257,0,0.207151475705
31.6248,routine,LeftSync,4.5772452354,0.0,1.46773791768,0.0,1.46773791768,0,0.456090265021
31.6615,routine,LeftSync,4.95085501665,0.0,1.56455793791,0.0,1.56455793791,0,0.656913899996
31.6966,routine,LeftSync,4.99453949925,0.0,1.70568973461,0.0,1.70568973461,0,0.80557192949
31.7334,routine,LeftSync,4.2619106769,0.0,1.78812470522,0.0,1.78812470522,0,0.910403230823
31.7722,routine,LeftSync,1.07634780405,0.0,1.79529338724,0.0,1.79529338724,0,0.976446289051
31.8073,routine,LeftSync,1.34909349675,0.0,1.69024236747,0.0,1.69024236747,0,0.999760812193
31.8383,routine,LeftSync,1.12850241655,0.0,1.6977564863,0.0,1.6977564863,0,0.964112944669
31.8764,routine,LeftSync,2.2634363174,123.302185505,1.70627817256,0.0,1.70627817256,0,0.897956661414
31.9117,routine,LeftSync,4.67312884325,0.0,1.71125522257,0.0,1.71125522257,0,0.762438018705
31.9497,routine,LeftSync,4.96313810345,0.0,1.71868345293,0.0,1.71868345293,0,0.57743497153
31.9852,routine,LeftSync,4.99155974385,0.0,1.72246114539,0.0,1.72246114539,0,0.408946230979
32.0177,routine,LeftSync,3.71634256835,0.0,1.71730382372,0.0,1.71730382372,0,0.173448912977
32.0477,routine,LeftSync,0.8841344833,0.0,1.72667204285,0.0,1.72667204285,0,-0.00240243216899
32.0823,routine,LeftSync,0.44682734005,0.0,1.74401231488,0.0,1.74401231488,0,0.0
32.1259,routine,LeftSync,1.34594066933,0.0,1.77853128887,0.0,1.77853128887,0,0.0
32.1626,routine,LeftSync,2.7739043235,0.0,1.72216085607,0.0,1.72216085607,0,0.0
32.2023,routine,LeftSync,4.5636694431,0.0,2.20969887611,92.5895878813,2.20969887611,1,0.0
32.2378,routine,LeftSync,4.9488036632,0.0,2.2520740835,0.0,2.2520740835,0,0.198079907252
32.2685,routine,LeftSync,4.99431180945,0.0,1.42399262923,0.0,1.42399262923,0,0.435575039971
32.3046,routine,LeftSync,3.44402961725,0.0,1.52716023887,0.0,1.52716023887,0,0.596859668684
32.3418,routine,LeftSync,0.839930725,0.0,1.65268704612,0.0,1.65268704612,0,0.773652883524
32.3750,routine,LeftSync,0.3344465255,0.0,1.764257325,0.0,1.764257325,0,0.897234980206
32.3950,routine,LeftSync,0.4605961322,0.0,1.88638263917,0.0,1.88638263917,0,0.948885321048
32.4314,routine,LeftSync,2.02263283725,0.0,1.78234066614,0.0,1.78234066614,0,0.99161377932
32.4692,routine,LeftSync,4.60672903055,0.0,1.65631340165,0.0,1.65631340165,0,0.994826591764
32.5051,routine,LeftSync,4.9546740055,0.0,1.67841702653,0.0,1.67841702653,0,0.954142426019
32.5383,routine,LeftSync,4.9927914142,0.0,1.72242450483,0.0,1.72242450483,0,0.873424552501
32.5750,routine,LeftSync,3.7984820604,0.0,1.71435952647,0.0,1.71435952647,0,0.745833870604
32.6081,routine,LeftSync,0.6778371572,0.0,1.70711982793,0.0,1.70711982793,0,0.538713673215
32.6449,routine,LeftSync,0.6395598411,0.0,1.72982995461,0.0,1.72982995461,0,0.319899340265
32.6841,routine,LeftSync,1.45424885745,0.0,1.74270037589,0.0,1.74270037589,0,0.106525389252
32.7201,routine,LeftSync,4.14225006095,0.0,1.73206579505,0.0,1.73206579505,0,-0.0736800051732
32.7350,routine,LeftSync,4.856226921,0.0,1.76383148888,0.0,1.76383148888,0,0.0
32.7718,routine,LeftSync,4.96805071825,0.0,1.77735627815,0.0,1.77735627815,0,0.0
32.8129,routine,LeftSync,4.9926488399,0.0,1.67725352969,0.0,1.67725352969,0,0.0
32.8612,routine,LeftSync,2.6232891559,0.0,2.08412385076,93.3041897416,2.08412385076,1,0.0
